,0,1,2
0,0.003339544,0.052511416,466241.1642
1,0.309399443,2.189497717,137062.0306
2,0.014283385,0.278538813,320550.5426
3,0.208996579,1.461187215,371147.3385
4,2.120782462,5.360730594,493223.3004
5,2.294490731,6.844748858,219576.0673
6,0.359877271,2.746575342,122796.4169
7,0.644075193,5.034246575,137300.1886
8,0.427056346,1.98630137,188681.2709
9,3.740637423,9.125570776,384933.5612
10,0.351053685,1.552511416,186671.2968
11,10.08315844,28.23515982,100856.6352
12,0.001870399,0.03196347,410037.9093
13,1.788702842,6.130136986,143223.5668
14,0.005635342,0.100456621,416217.884
15,2.475752419,6.625570776,237791.7594
16,0.021575159,0.148401826,226710.7915
17,0.02147506,0.438356164,151461.2617
18,0.996988705,3.294520548,374643.8828
19,0.451679249,1.730593607,415832.6892
20,0.017678028,0.356164384,252045.9786
21,5.380313631,14.00456621,217957.1567
22,0.343013974,2.353881279,443208.0437
23,1.294975108,4.287671233,275644.6332
24,0.16822198,0.970319635,260707.446
25,0.014721104,0.289954338,321697.9084
26,2.328479297,6.305936073,426733.1517
27,0.862623571,2.940639269,259451.8293
28,0.017274544,0.132420091,149843.5901
29,3.618528349,8.563926941,404188.633
30,4.923278787,12.78538813,234418.3352
31,3.351079021,8.228310502,336614.4974
32,1.006858965,3.433789954,396598.9106
33,0.014226554,0.095890411,303724.5875
34,1.127013666,3.771689498,373254.1085
35,0.561234353,2.237442922,425666.3765
36,2.42e-05,0.002283105,522490.8381
37,0.212178176,0.794520548,364540.1645
38,0.007170848,0.050228311,460204.0079
39,0.365486159,3.666666667,139764.6158
40,2.936591168,7.146118721,397410.147
41,1.952891929,5.863013699,326252.6118
42,0.094802799,0.694063927,172025.859
43,0.62572314,2.127853881,400101.03
44,0.059873543,0.595890411,370730.5767
45,0.332382689,2.278538813,384370.4003
46,0.010476131,0.196347032,368348.6246
47,0.65681609,2.426940639,134841.4055
48,3.733433228,9.230593607,433027.0354
49,4.397156843,16.97945205,121375.109
50,0.261301206,1.803652968,459701.9667
51,1.726974982,6.015981735,195617.5757
52,6.328739671,19.86986301,100124.0912
53,2.202652777,13.78082192,173717.9156
54,3.514557475,13.88584475,128938.3233
55,0.00184674,0.02739726,195604.1948
56,0.017861126,0.351598174,445025.9152
57,0.017551064,0.337899543,286687.3719
58,0.03452497,0.255707763,280206.0982
59,0.273081241,1.917808219,171850.244
60,0.724869637,2.424657534,386041.573
