,0,1,2
0,40.98541938,89.37214612,60634.95577
1,40.9844546,89.36757991,79938.81134
2,40.98436342,89.3652968,99241.41146
3,40.0640727,89.19634703,60974.39005
4,40.06310792,89.19178082,80278.24562
5,40.06301674,89.18949772,99580.84574
6,39.14856431,88.97488584,61311.23351
7,39.14759953,88.97031963,80615.08908
8,39.14750835,88.96803653,99917.6892
9,38.23967631,88.72146119,61645.12246
10,38.23871154,88.71689498,80948.97803
11,38.23862035,88.71461187,100251.5782
12,37.33919342,88.42694064,61975.05728
13,37.33822864,88.42237443,81278.91286
14,37.33813746,88.42009132,100581.513
15,36.44960372,88.03652968,62299.55272
16,36.44863895,88.03196347,81603.40829
17,36.44854776,88.02968037,100906.0084
18,35.57454509,87.52511416,62616.35646
19,35.57358032,87.52054795,81920.21203
20,35.57348913,87.51826484,101222.8121
21,34.72024112,86.86757991,62921.74139
22,34.71927634,86.8630137,82225.59696
23,34.71918516,86.86073059,101528.1971
24,33.89197861,86.03652968,63212.05549
25,33.89101384,86.03196347,82515.91106
26,33.89092265,86.02968037,101818.5112
27,33.09512116,85.07990868,63483.19502
28,33.09415638,85.07534247,82787.0506
29,33.0940652,85.07305936,102089.6507
30,32.33402987,83.95205479,63732.0247
31,32.33306509,83.94748858,83035.88028
32,32.33297391,83.94520548,102338.4804
33,31.61277944,82.68949772,63955.12071
34,31.61181467,82.68493151,83258.97628
35,31.61172348,82.6826484,102561.5764
36,30.93050671,81.55936073,64152.31755
37,30.92954193,81.55479452,83456.17312
38,30.92945074,81.55251142,102758.7732
39,30.2857969,80.24885845,64323.66999
40,30.28483212,80.24429224,83627.52557
41,30.28474094,80.24200913,102930.1257
42,29.68104656,78.91780822,64466.59902
43,29.68008178,78.91324201,83770.45459
44,29.6799906,78.9109589,103073.0547
45,29.11709715,77.44292237,64579.86946
46,29.11613238,77.43835616,83883.72503
47,29.11604119,77.43607306,103186.3251
48,28.59323357,75.97488584,64663.39843
49,28.5922688,75.97031963,83967.254
50,28.59217761,75.96803653,103269.8541
51,28.10953615,74.52054795,64715.90756
52,28.10857137,74.51598174,84019.76314
53,28.10848019,74.51369863,103322.3633
54,27.66313097,73.10045662,64739.09613
55,27.6621662,73.09589041,84042.95171
56,27.66207501,73.09360731,103345.5518
57,27.25165668,71.66894977,64734.0485
58,27.2506919,71.66438356,84037.90408
59,27.25060072,71.66210046,103340.5042
60,26.87661009,70.1369863,64696.89144
61,26.87564531,70.13242009,84000.74701
62,26.87555413,70.13013699,103303.3471
63,26.53787252,68.61872146,64630.25853
64,26.53690774,68.61415525,83934.1141
65,26.53681656,68.61187215,103236.7142
66,26.23241648,67.16666667,64526.93559
67,26.2314517,67.16210046,83830.79117
68,26.23136052,67.15981735,103133.3913
69,25.95558343,65.88584475,64400.02102
70,25.95461866,65.88127854,83703.87659
71,25.95452747,65.87899543,103006.4767
72,25.70568959,64.51598174,64243.98265
73,25.70472482,64.51141553,83547.83822
74,25.70463363,64.50913242,102850.4383
75,25.48143533,63.34474886,64055.20619
76,25.48047056,63.34018265,83359.06176
77,25.48037937,63.33789954,102661.6619
78,25.27809136,62.26484018,63847.83163
79,25.27713601,62.26027397,83150.90884
80,25.27704482,62.25799087,102453.509
81,25.08873908,61.38812785,63617.49539
82,25.0867567,61.38127854,82921.26685
83,25.08666551,61.37899543,102223.867
84,24.9127068,60.47945205,63362.96075
85,24.90737428,60.46347032,82664.22798
86,24.9072831,60.46118721,101966.8281
87,24.74508935,59.62557078,63091.42944
88,24.73449481,59.59589041,82389.27802
89,24.73440362,59.59360731,101691.8781
90,24.58828433,58.82191781,62812.91551
91,24.56558414,58.75799087,82108.90798
92,24.56549295,58.75570776,101411.5081
93,24.43771168,58.1347032,62534.28877
94,24.3948093,58.02054795,81826.88974
95,24.39471812,58.01826484,101129.4899
96,24.29224366,57.46347032,62249.06151
97,24.22222715,57.28767123,81528.69473
98,24.22213596,57.28538813,100831.2948
99,24.15283395,56.8630137,61999.97393
100,24.04243822,56.57762557,81040.57603
101,24.04234703,56.57534247,100343.1761
102,24.01355864,56.33789954,61523.00475
103,23.84836067,55.92237443,80584.10308
104,23.84826948,55.92009132,99886.7032
105,23.88038998,55.84018265,61113.27046
106,23.64124214,55.28310502,80378.13368
107,23.64115096,55.28082192,99680.7338
108,23.75375596,55.31506849,60927.55328
109,23.42218136,54.57990868,80205.09933
110,23.42209018,54.57762557,99507.69944
111,23.63032517,54.82191781,60777.83486
112,23.1955216,53.87442922,80068.99004
113,23.19543041,53.87214612,99371.59016
114,23.51464445,54.37899543,60657.78073
115,22.9631288,53.20776256,79968.49446
116,22.96303762,53.20547945,99271.09458
117,23.40591652,53.98401826,60557.86535
118,22.72018679,52.59817352,79911.45854
119,22.7200956,52.59589041,99214.05866
120,23.30529825,53.6369863,60490.09846
121,22.46848421,52.02054795,79896.17314
122,22.46839303,52.01826484,99198.77325
123,23.20791383,53.29452055,60442.20683
124,22.21020476,51.42465753,79907.28184
125,22.21011358,51.42237443,99209.88196
126,23.11514016,52.96575342,60427.74807
127,21.94517784,50.82876712,79967.93936
128,21.94508665,50.82648402,99270.53948
129,23.02707303,52.65981735,60427.27944
130,21.67340128,50.23059361,80036.97012
131,21.6733101,50.2283105,99339.57024
132,22.94066931,52.36757991,60450.93449
133,21.38959318,49.68493151,80151.70731
134,21.389502,49.6826484,99454.30743
135,22.85665825,52.11187215,60510.39861
136,21.10065376,49.11187215,80300.10557
137,21.10056257,49.10958904,99602.70569
138,22.77537355,51.87442922,60585.71101
139,20.81213635,48.49086758,80476.9247
140,20.81204517,48.48858447,99779.52482
141,22.69615425,51.65525114,60686.25578
142,20.51942604,47.9543379,80687.48169
143,20.51933485,47.95205479,99990.08181
144,22.62102352,51.46118721,60794.08098
145,20.21658644,47.42694064,80717.39381
146,20.21649526,47.42465753,100019.9939
147,22.5496074,51.27853881,60912.25828
148,19.91151182,46.87214612,80974.92074
149,19.91142064,46.86986301,100277.5209
150,22.48045281,51.0456621,61055.46326
151,19.599427,46.33105023,81266.26192
152,19.59933581,46.32876712,100568.862
153,22.41349198,50.85159817,61209.18614
154,19.28103725,45.75342466,81567.45308
155,19.280881,45.75114155,100870.1199
156,22.34952776,50.64840183,61379.83822
157,18.96712267,45.18721461,81889.83894
158,18.96545984,45.18493151,101193.7945
159,22.28944948,50.49543379,61549.13483
160,18.65802486,44.64840183,82212.13361
161,18.65321056,44.64611872,101517.6492
162,22.23142512,50.32191781,61739.64549
163,18.35650872,44.0913242,82545.85046
164,18.34609195,44.07990868,101853.8432
165,22.17522208,50.17808219,61936.38169
166,18.05372912,43.55707763,82879.26912
167,18.03407072,43.52968037,102191.2366
168,22.1219432,50.00913242,62142.69173
169,17.7532213,43.06164384,83237.11526
170,17.71434567,43.01826484,102555.7388
171,22.07073882,49.85388128,62356.51067
172,17.4591789,42.56164384,83607.08676
173,17.39003994,42.46118721,102938.2267
174,22.0213813,49.72146119,62574.8479
175,17.16983722,42.15068493,83983.18784
176,17.0638603,41.97031963,103324.3276
