,0,1,2
0,40.98541938,89.37214612,60634.95577
1,38.23871154,88.71689498,80948.97803
2,35.57348913,87.51826484,101222.8121
3,32.33402987,83.95205479,63732.0247
4,30.28483212,80.24429224,83627.52557
5,28.59217761,75.96803653,103269.8541
6,26.87661009,70.1369863,64696.89144
7,25.95461866,65.88127854,83703.87659
8,25.27704482,62.25799087,102453.509
9,24.58828433,58.82191781,62812.91551
10,24.04243822,56.57762557,81040.57603
11,23.42209018,54.57762557,99507.69944
12,23.30529825,53.6369863,60490.09846
13,21.67340128,50.23059361,80036.97012
14,20.81204517,48.48858447,99779.52482
15,22.48045281,51.0456621,61055.46326
16,18.65802486,44.64840183,82212.13361
17,17.71434567,43.01826484,102555.7388
18,21.92819731,49.39726027,62838.33935
19,15.92285012,40.16438356,85655.21071
20,14.36707328,37.5456621,106332.0359
21,21.5458533,48.26255708,65353.26375
22,14.18657096,37.3173516,89230.37313
23,11.01417047,31.03424658,109941.2466
24,21.26732478,47.33789954,68105.36822
25,13.11742323,35.52283105,92638.91889
26,8.285975935,24.91324201,112795.4939
27,21.06256863,46.71232877,70995.63629
28,12.56750712,34.5890411,95858.37336
29,6.380155508,20.55251142,115566.0542
30,20.91113335,46.17351598,73962.75185
31,12.29670554,34.0890411,98979.16657
32,5.055879903,17.23515982,118419.0129
33,20.79042216,45.76484018,76995.88378
34,12.10086927,33.73972603,102134.3594
35,4.209162951,14.9109589,121268.3738
36,20.68901171,45.50913242,80085.15953
37,11.93321758,33.44748858,105335.8044
38,3.731848177,13.60730594,124248.0094
39,20.5956941,45.27853881,83242.14985
40,11.78937488,33.17351598,108576.2559
41,3.462685061,12.85844749,127362.2013
42,20.50871008,45.06621005,86434.91586
43,11.65824691,32.93150685,111849.0035
44,3.279087954,12.35159817,130538.2803
45,20.42420041,44.89726027,89653.79818
46,11.53480986,32.74657534,115142.608
47,3.121489859,11.92009132,133720.6637
48,20.34282456,44.75570776,92896.34869
49,22.50736964,65.09360731,94388.41418
50,20.71947155,62.10958904,114061.9596
51,18.77068526,57.89041096,75762.11755
52,17.54585864,53.95205479,94872.82851
53,16.60367058,50.44063927,113867.583
54,15.81833826,46.6826484,74498.43625
55,15.06752455,43.20776256,92889.73208
56,14.52464221,40.8173516,111584.0468
57,14.58517402,40.3652968,72612.55173
58,13.22732693,36.16666667,91428.97311
59,12.55597971,34.15981735,110680.3931
60,13.90651917,37.47488584,72452.93731
61,11.04520874,30.07762557,92008.00156
62,10.27659235,27.98173516,111579.0833
63,13.47830123,35.8652968,74060.21684
64,8.905117126,24.95205479,94376.31484
65,8.043034465,22.36073059,113330.2771
66,13.20383308,35.05022831,76497.65877
67,7.42496265,21.82876712,97283.00553
68,6.181149566,17.55022831,115268.9572
69,13.00214944,34.44063927,79270.54988
70,6.497428811,20.00913242,100490.578
71,4.717377552,13.60502283,117638.5364
72,12.83787489,34.00913242,81990.20056
