,0,1,2
0,0.35123516,1.168949772,452488.2788
1,0.404998947,2.899543379,124918.0283
2,0.173328618,1.180365297,482763.6819
3,0.015193332,0.308219178,379031.7072
4,0.00225008,0.03196347,234200.6675
5,0.006735359,0.066210046,445372.2935
6,0.066080918,0.267123288,468809.8178
7,0.012914013,0.267123288,495676.92
8,0.003597871,0.059360731,303675.7747
9,3.024490912,7.326484018,396762.6828
10,0.789895199,2.913242009,380651.0047
11,0.004173498,0.063926941,156242.6701
12,4.981413142,12.60045662,189221.3239
13,0.010953958,0.077625571,483381.2476
14,0.00830555,0.150684932,260532.2685
15,0.01476596,0.299086758,400038.4114
16,0.001588413,0.020547945,338700.0503
17,0.347631354,2.420091324,165935.6906
18,4.225492245,10.44520548,295069.8455
19,4.981553865,12.62328767,180300.6439
20,0.618962869,2.394977169,396545.008
21,0.429925434,3.025114155,154761.5905
22,0.005689696,0.054794521,288733.8468
23,3.512843327,8.716894977,481102.383
24,0.703114844,2.372146119,437010.7954
25,0.002334642,0.059360731,373445.2023
26,1.946832615,7.310502283,112383.4154
27,0.061542075,0.239726027,177212.445
28,1.227056798,4.00913242,460473.2477
29,2.42e-05,0.002283105,434776.9045
30,0.790464747,2.399543379,230774.5096
31,1.482816255,6.152968037,424821.7305
32,1.867150961,6.550228311,151238.5484
33,4.571891605,12.02968037,139593.2926
34,1.648814897,6.755707763,396514.5548
35,3.36179012,11.96118721,140552.4838
36,1.616531113,10.29680365,134257.4308
37,1.546931506,5.178082192,266998.1648
38,2.626781943,6.956621005,362634.8384
39,6.108578198,16.73515982,113837.1712
40,0.265133229,1.849315068,355135.0958
41,6.371614124,15.10958904,413069.7523
42,5.780524481,15.54109589,296147.1746
43,0.321583725,2.194063927,332726.0183
44,0.091851414,0.801369863,262100.9787
45,0.695864154,2.390410959,334348.7284
46,0.027467082,0.586757991,159625.3554
47,1.350161011,4.543378995,368366.7283
48,0.010642955,0.200913242,244365.5906
49,4.010599723,9.824200913,445663.1984
50,0.669448724,2.474885845,429312.0742
51,1.667454438,5.605022831,154229.4483
52,0.012452959,0.246575342,378561.4185
53,0.015516712,0.299086758,462065.0106
54,0.127233258,2.511415525,186888.778
55,0.01123597,0.210045662,259750.8793
56,7.058852722,17.76027397,341363.7184
57,1.326458303,4.456621005,446020.7364
58,0.439198633,1.484018265,508720.1714
59,4.225446073,11.28538813,159335.5972
60,1.26644322,4.109589041,452647.9269
61,1.143295899,3.970319635,141584.748
62,0.002911643,0.043378995,434259.4376
63,0.015055465,0.102739726,428718.5162
64,0.385623855,2.696347032,237216.5102
65,2.109457158,13.47945205,116066.7683
66,2.42e-05,0.002283105,346452.2108
67,0.01630024,0.324200913,462734.5761
68,2.617164816,6.863013699,397900.1532
69,0.980169665,3.50456621,256753.2761
70,0.233393416,1.593607306,452083.0073
71,0.997985712,5.682648402,136958.8898
72,0.018510543,0.349315068,224960.8631
73,0.016283806,0.319634703,383434.7713
74,6.272989013,14.85616438,390422.7428
75,0.5942474,4.397260274,119288.4719
76,1.248654974,4.121004566,330852.1046
77,0.016502267,0.328767123,377381.7411
78,0.016042723,0.312785388,307362.6551
79,0.310116981,2.123287671,336161.1689
80,1.287551589,4.623287671,442478.6378
81,1.896372374,5.150684932,271272.6852
82,0.001991753,0.025114155,500862.6687
83,0.257485266,1.778538813,422263.3403
84,0.373079273,2.664383562,233226.532
85,0.035815094,0.260273973,289831.4448
86,0.809475289,6.04109589,157751.2609
87,0.020205319,0.378995434,173576.0166
88,1.272479958,4.415525114,349307.7371
89,0.085741608,0.696347032,240635.9633
90,4.64476331,12.24657534,166724.6034
91,0.023265724,0.162100457,291106.3708
92,0.280954636,2.029680365,185249.9038
93,0.018113846,0.347031963,189222.617
94,0.465374656,3.317351598,142184.6274
95,1.022518479,3.442922374,371655.6022
96,1.003154263,3.390410959,450277.2006
97,0.123510754,2.378995434,185617.1995
98,4.844370891,16.29223744,119600.1264
99,0.003821068,0.061643836,494077.9167
100,3.124871283,8.303652968,221506.2449
101,1.607999834,5.525114155,203227.5675
102,4.1368453,9.837899543,417480.0218
103,4.433416102,11.75114155,439872.1719
104,2.42e-05,0.002283105,531595.954
105,0.00184674,0.02739726,241510.5764
106,0.014183957,0.283105023,433840.1611
107,0.022059858,0.442922374,153212.2061
108,0.074387879,0.301369863,297111.2691
109,0.017143352,0.324200913,350403.0331
110,0.012576952,0.219178082,147563.0081
111,0.290380669,0.98173516,474923.1143
112,11.2496614,34.01369863,85222.15146
113,4.281528805,10.47031963,246736.0511
114,0.001031714,0.011415525,428901.3135
115,0.359418516,2.47260274,292234.719
116,0.001713724,0.025114155,170058.2927
117,0.014592452,0.292237443,432556.2753
118,0.015681125,0.283105023,484483.6028
119,9.74e-05,0.00456621,419535.221
120,0.364395245,1.600456621,281308.9611
121,4.288577818,11.34246575,154091.9124
122,0.004136244,0.073059361,289896.8196
123,0.02462329,0.168949772,311835.2454
124,5.537800306,14.7716895,232921.2274
125,1.206359839,3.95890411,448416.4903
126,0.004350105,0.070776256,310748.5398
127,1.551366964,6.365296804,315500.8817
128,1.26064209,4.269406393,182895.2983
129,0.007583892,0.052511416,339790.5764
130,0.006769824,0.127853881,323682.4692
131,1.118168928,3.716894977,461015.0981
132,2.42e-05,0.002283105,479765.8462
133,7.269634656,18.01598174,304943.0858
134,0.805661915,3.011415525,321941.0455
135,0.146254302,0.605022831,372436.5691
136,0.00089275,0.015981735,173135.8046
137,0.017471819,0.347031963,254344.2355
138,2.021623565,5.456621005,300799.4794
139,0.062151427,0.559360731,225405.8343
140,9.657844191,29.81050228,117968.0669
141,15.44651159,45.05022831,87511.93345
142,0.003956015,0.063926941,487663.9956
143,1.12709375,3.810502283,444554.159
144,3.416056226,9.431506849,164114.5022
145,1.549517623,5.237442922,234461.5965
146,3.053254464,7.547945205,406081.7542
147,0.014496207,0.091324201,257594.109
148,0.010872911,0.191780822,209717.5518
149,0.560217894,1.908675799,479512.4262
150,1.2251023,3.447488584,415249.8138
151,0.093079638,0.374429224,176650.3053
152,0.013620928,0.278538813,438690.4829
153,0.077641656,0.356164384,438752.2039
154,12.46317738,34.99543379,108058.8527
155,0.001455397,0.01826484,252578.8081
156,0.152220894,1.230593607,362481.2714
157,0.310829681,2.216894977,478343.5848
158,1.49568873,5.132420091,271600.6287
159,1.122158947,3.716894977,441214.2736
160,1.617850835,4.899543379,399496.1955
161,0.005401539,0.043378995,525333.5389
162,0.019060931,0.372146119,236181.1826
163,0.169372029,1.182648402,257106.296
164,14.13601802,41.90639269,124767.8608
165,0.362018252,2.559360731,223833.319
166,1.369885676,4.563926941,175992.2455
167,0.112564199,0.945205479,183498.7529
168,0.351386869,2.426940639,235660.6307
169,0.636859001,2.194063927,331710.7548
170,0.022622874,0.146118721,382230.1974
171,0.73705909,2.739726027,484136.3676
172,1.801287503,6.723744292,199420.2592
173,1.520753002,4.550228311,163490.2013
174,1.977232036,5.125570776,487572.9676
175,0.484275254,1.47716895,471359.7111
176,0.440506428,1.538812785,441368.2712
177,6.690734352,17.48858447,139141.3944
178,0.711651751,2.593607306,471869.4958
179,0.535232569,4.178082192,125237.0226
180,0.071799426,0.321917808,400679.9865
181,0.338996235,2.337899543,359034.365
182,0.005925429,0.111872146,347531.2059
183,0.018988275,0.385844749,241815.4553
184,0.641037627,4.965753425,119795.0903
185,1.655523657,10.48630137,125809.9902
186,0.440670518,3.162100457,172035.6642
187,0.008167229,0.150684932,248271.2196
188,0.002685213,0.034246575,315155.2327
189,0.014539493,0.294520548,390384.3547
190,0.407132847,1.308219178,254369.0734
191,0.038325507,0.276255708,285965.7127
192,0.017705663,0.349315068,421076.4583
193,3.362080828,12.7260274,126917.9255
194,3.618668291,13.16210046,110233.984
195,0.002771655,0.038812785,312677.5194
196,0.170954011,1.166666667,448506.3634
197,0.238073614,0.95890411,131190.1076
198,0.789377815,2.810502283,325675.3468
199,2.517818504,6.700913242,328604.4036
200,0.923333118,3.470319635,300941.112
201,1.931369925,6.817351598,134678.3291
202,0.019265106,0.125570776,344479.5553
203,3.354395046,8.315068493,246064.4496
204,0.013153782,0.257990868,354791.767
205,0.013603908,0.089041096,481400.9085
206,0.017574786,0.337899543,407846.7941
207,0.35177574,2.440639269,285837.4889
208,0.635429056,2.312785388,217440.2901
209,2.884354775,7.194063927,271634.0089
210,0.533223184,1.899543379,269288.397
211,0.117359532,0.97260274,165460.4298
212,0.016411704,0.301369863,250864.8843
213,0.07196402,0.49543379,360897.4476
214,0.00316997,0.050228311,221688.2332
215,1.084859283,3.584474886,323585.0928
216,0.280917172,2.01826484,198563.2433
217,0.016547673,0.326484018,381044.7468
218,0.761567052,2.573059361,155460.7909
219,2.884830861,11.13013699,111348.4064
220,0.326793057,2.260273973,391759.513
221,2.217533965,6.207762557,330910.501
222,0.129508976,1.086757991,450260.0906
223,0.018702259,0.363013699,245287.8235
224,0.338380439,2.360730594,402378.0676
225,0.094891931,0.696347032,437877.6997
226,0.220872869,1.53652968,240978.5188
227,0.010169699,0.173515982,137077.7172
228,0.013194117,0.273972603,460089.2622
229,0.379966377,2.710045662,181879.6921
230,2.738851808,6.682648402,486678.262
231,24.73371049,59.5913242,117134.5976
232,0.019439854,0.372146119,169700.8732
233,0.005411268,0.091324201,400360.8271
234,1.350483511,3.773972603,282521.1195
235,2.838698352,8.378995434,185686.6846
236,0.243794165,1.748858447,353397.2865
237,1.480430865,4.970319635,284465.2242
238,10.68593659,31.20547945,83490.2299
239,3.184143971,8.315068493,240549.262
240,0.159128085,0.616438356,452993.4138
241,0.097185403,0.863013699,492729.5285
242,0.626821201,4.769406393,131991.4729
243,0.329715004,2.260273973,324897.5611
244,0.000961604,0.034246575,477798.1111
245,0.282933331,1.961187215,449665.3513
246,0.514469068,1.757990868,467457.8177
247,3.684338826,10.07762557,163599.6697
248,0.015665619,0.287671233,143904.8624
249,0.62749172,4.812785388,122008.3198
250,0.000463476,0.006849315,348122.4906
251,0.023508472,0.48630137,166279.9033
252,0.185626309,1.413242009,349706.7454
253,1.140210372,3.796803653,459237.1307
254,0.014212005,0.269406393,327737.6838
255,0.062134343,0.595890411,227458.2874
256,1.467509535,4.03652968,450829.267
257,0.369885165,2.621004566,230984.7134
258,2.243564328,5.837899543,338322.6604
259,0.001741645,0.025114155,276547.3616
260,1.332631884,4.45890411,293339.6013
261,2.973701511,7.349315068,467342.2424
262,0.005816301,0.098173516,325307.9939
263,2.716465895,8.520547945,171793.2908
264,2.684928415,6.961187215,391421.0017
265,0.017895012,0.340182648,245397.6427
266,2.422075787,6.237442922,288684.1263
267,0.122271345,0.49086758,289743.2799
268,0.009419027,0.089041096,227158.4311
269,0.017762697,0.347031963,430578.8065
270,0.242331794,1.203196347,230839.7847
271,4.034367814,9.974885845,368571.2631
272,0.170794173,1.331050228,355211.6516
273,0.010145443,0.189497717,383434.2299
274,1.519457827,6.00456621,350757.3567
275,0.004787436,0.038812785,228661.8961
